,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
17351,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,2051
17352,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17353,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17354,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,414
17355,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17356,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,131
17357,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,1255
17358,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,674
17359,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17360,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,2508
17361,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17362,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17363,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,168
17364,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17365,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17366,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,289
17367,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17368,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,13
17369,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,465
17370,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17371,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17372,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,120
17373,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17374,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17375,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,267
17376,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17377,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,12
17378,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,491
17379,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17380,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17381,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,113
17382,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17383,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17384,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,293
17385,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17386,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,13
17387,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,556
17388,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,35
17389,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17390,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,519
17391,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,103
17392,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,2
17393,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,668
17394,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,209
17395,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,13
17396,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,831
17397,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,27
17398,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,1
17399,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,508
17400,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,102
17401,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,4
17402,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,676
17403,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,20
17404,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,218
17405,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,867
17406,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,2
17407,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,34
17408,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,544
17409,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,116
17410,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,7
17411,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,732
17412,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,249
17413,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,25
17414,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,931
17415,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,5
17416,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17417,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,413
17418,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17419,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,19
17420,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,455
17421,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17422,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,41
17423,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,508
17424,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17425,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,3
17426,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,391
17427,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,16
17428,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17429,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,450
17430,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,41
17431,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,1
17432,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,520
17433,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,3
17434,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,0
17435,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,418
17436,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,1
17437,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,20
17438,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,481
17439,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,2
17440,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,BEDROOM,48
17441,0.7,Goed,0.3,8:00 tot 22:00,Binnen slecht,Tussenappartement doorzon,Noord,2,LIVINGROOM,556
17442,0.3,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,2
17443,0.3,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17444,0.3,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,339
17445,0.5,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17446,0.5,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,35
17447,0.5,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,633
17448,0.7,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,120
17449,0.7,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,2
17450,0.7,Slecht,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,1053
17451,0.3,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17452,0.3,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17453,0.3,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,317
17454,0.5,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17455,0.5,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,35
17456,0.5,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,727
17457,0.7,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,7
17458,0.7,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,146
17459,0.7,Matig,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,1302
17460,0.3,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17461,0.3,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17462,0.3,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,441
17463,0.5,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17464,0.5,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,55
17465,0.5,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,989
17466,0.7,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,212
17467,0.7,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,15
17468,0.7,Goed,0.6,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,1733
17469,0.3,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17470,0.3,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17471,0.3,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,184
17472,0.5,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17473,0.5,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17474,0.5,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,270
17475,0.7,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17476,0.7,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,21
17477,0.7,Slecht,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,423
17478,0.3,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17479,0.3,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17480,0.3,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,132
17481,0.5,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17482,0.5,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17483,0.5,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,272
17484,0.7,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17485,0.7,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,22
17486,0.7,Matig,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,461
17487,0.3,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17488,0.3,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17489,0.3,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,167
17490,0.5,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17491,0.5,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17492,0.5,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,365
17493,0.7,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17494,0.7,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,32
17495,0.7,Goed,0.3,TO-juli,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,602
17496,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17497,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17498,0.3,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,259
17499,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17500,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,4
17501,0.5,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,512
17502,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17503,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,40
17504,0.7,Slecht,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,886
17505,0.3,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17506,0.3,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17507,0.3,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,209
17508,0.5,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17509,0.5,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17510,0.5,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,525
17511,0.7,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17512,0.7,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,38
17513,0.7,Matig,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,1009
17514,0.3,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17515,0.3,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17516,0.3,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,206
17517,0.5,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17518,0.5,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17519,0.5,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,606
17520,0.7,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17521,0.7,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,45
17522,0.7,Goed,0.6,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,1189
17523,0.3,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17524,0.3,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17525,0.3,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,149
17526,0.5,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17527,0.5,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17528,0.5,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,225
17529,0.7,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17530,0.7,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17531,0.7,Slecht,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,363
17532,0.3,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17533,0.3,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17534,0.3,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,101
17535,0.5,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17536,0.5,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17537,0.5,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,200
17538,0.7,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17539,0.7,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17540,0.7,Matig,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,364
17541,0.3,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17542,0.3,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17543,0.3,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,91
17544,0.5,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17545,0.5,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17546,0.5,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,214
17547,0.7,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17548,0.7,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17549,0.7,Goed,0.3,21:00 tot 7:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,405
17550,0.3,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17551,0.3,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,8
17552,0.3,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,468
17553,0.5,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,30
17554,0.5,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,2
17555,0.5,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,558
17556,0.7,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,67
17557,0.7,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,8
17558,0.7,Slecht,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,663
17559,0.3,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17560,0.3,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,4
17561,0.3,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,449
17562,0.5,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,3
17563,0.5,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,29
17564,0.5,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,563
17565,0.7,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,69
17566,0.7,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,9
17567,0.7,Matig,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,685
17568,0.3,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,1
17569,0.3,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,6
17570,0.3,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,488
17571,0.5,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,36
17572,0.5,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,4
17573,0.5,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,606
17574,0.7,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,80
17575,0.7,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,19
17576,0.7,Goed,0.6,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,748
17577,0.3,Slecht,0.3,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,2
17578,0.3,Slecht,0.3,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17579,0.3,Slecht,0.3,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,LIVINGROOM,400
17580,0.5,Slecht,0.3,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,0
17581,0.5,Slecht,0.3,8:00 tot 22:00,Binnen goed,Tussenappartement doorzon,Noord,2,BEDROOM,7
